date,symbol,open,high,low,close,volume
2021-02-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-10,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-11,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-11,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-11,FB,200.00,205.00,198.00,202.00,20000000
2021-02-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-11,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-12,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-12,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-12,FB,200.00,205.00,198.00,202.00,20000000
2021-02-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-12,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-15,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-15,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-15,FB,200.00,205.00,198.00,202.00,20000000
2021-02-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-15,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-16,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-16,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-16,FB,200.00,205.00,198.00,202.00,20000000
2021-02-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-16,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-17,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-17,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-17,FB,200.00,205.00,198.00,202.00,20000000
2021-02-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-17,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-18,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-18,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-18,FB,200.00,205.00,198.00,202.00,20000000
2021-02-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-18,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-19,FB,200.00,205.00,198.00,202.00,20000000
2021-02-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-22,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-22,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-22,FB,200.00,205.00,198.00,202.00,20000000
2021-02-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-22,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-23,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-23,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-23,FB,200.00,205.00,198.00,202.00,20000000
2021-02-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-23,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-24,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-24,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-24,FB,200.00,205.00,198.00,202.00,20000000
2021-02-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-24,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-25,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-25,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-25,FB,200.00,205.00,198.00,202.00,20000000
2021-02-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-25,SPY,400.00,405.00,398.00,402.00,70000000
2021-02-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-02-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-02-26,FB,200.00,205.00,198.00,202.00,20000000
2021-02-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-02-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-01,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-01,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-01,FB,200.00,205.00,198.00,202.00,20000000
2021-03-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-01,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-02,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-02,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-02,FB,200.00,205.00,198.00,202.00,20000000
2021-03-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-02,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-03,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-03,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-03,FB,200.00,205.00,198.00,202.00,20000000
2021-03-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-03,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-04,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-04,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-04,FB,200.00,205.00,198.00,202.00,20000000
2021-03-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-04,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-05,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-05,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-05,FB,200.00,205.00,198.00,202.00,20000000
2021-03-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-05,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-08,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-08,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-08,FB,200.00,205.00,198.00,202.00,20000000
2021-03-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-08,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-09,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-09,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-09,FB,200.00,205.00,198.00,202.00,20000000
2021-03-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-09,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-10,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-10,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-10,FB,200.00,205.00,198.00,202.00,20000000
2021-03-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-10,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-11,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-11,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-11,FB,200.00,205.00,198.00,202.00,20000000
2021-03-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-11,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-12,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-12,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-12,FB,200.00,205.00,198.00,202.00,20000000
2021-03-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-12,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-15,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-15,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-15,FB,200.00,205.00,198.00,202.00,20000000
2021-03-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-15,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-16,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-16,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-16,FB,200.00,205.00,198.00,202.00,20000000
2021-03-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-16,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-17,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-17,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-17,FB,200.00,205.00,198.00,202.00,20000000
2021-03-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-17,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-18,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-18,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-18,FB,200.00,205.00,198.00,202.00,20000000
2021-03-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-18,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-19,FB,200.00,205.00,198.00,202.00,20000000
2021-03-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-22,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-22,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-22,FB,200.00,205.00,198.00,202.00,20000000
2021-03-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-22,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-23,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-23,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-23,FB,200.00,205.00,198.00,202.00,20000000
2021-03-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-23,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-24,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-24,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-24,FB,200.00,205.00,198.00,202.00,20000000
2021-03-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-24,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-25,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-25,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-25,FB,200.00,205.00,198.00,202.00,20000000
2021-03-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-25,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-26,FB,200.00,205.00,198.00,202.00,20000000
2021-03-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-29,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-29,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-29,FB,200.00,205.00,198.00,202.00,20000000
2021-03-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-29,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-30,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-30,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-30,FB,200.00,205.00,198.00,202.00,20000000
2021-03-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-30,SPY,400.00,405.00,398.00,402.00,70000000
2021-03-31,AAPL,150.00,155.00,149.00,152.00,50000000
2021-03-31,MSFT,250.00,255.00,248.00,252.00,30000000
2021-03-31,FB,200.00,205.00,198.00,202.00,20000000
2021-03-31,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-03-31,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-01,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-01,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-01,FB,200.00,205.00,198.00,202.00,20000000
2021-04-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-01,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-02,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-02,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-02,FB,200.00,205.00,198.00,202.00,20000000
2021-04-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-02,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-05,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-05,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-05,FB,200.00,205.00,198.00,202.00,20000000
2021-04-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-05,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-06,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-06,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-06,FB,200.00,205.00,198.00,202.00,20000000
2021-04-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-06,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-07,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-07,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-07,FB,200.00,205.00,198.00,202.00,20000000
2021-04-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-07,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-08,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-08,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-08,FB,200.00,205.00,198.00,202.00,20000000
2021-04-08,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-08,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-09,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-09,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-09,FB,200.00,205.00,198.00,202.00,20000000
2021-04-09,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-09,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-12,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-12,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-12,FB,200.00,205.00,198.00,202.00,20000000
2021-04-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-12,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-13,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-13,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-13,FB,200.00,205.00,198.00,202.00,20000000
2021-04-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-13,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-14,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-14,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-14,FB,200.00,205.00,198.00,202.00,20000000
2021-04-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-14,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-15,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-15,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-15,FB,200.00,205.00,198.00,202.00,20000000
2021-04-15,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-15,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-16,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-16,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-16,FB,200.00,205.00,198.00,202.00,20000000
2021-04-16,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-16,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-19,FB,200.00,205.00,198.00,202.00,20000000
2021-04-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-20,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-20,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-20,FB,200.00,205.00,198.00,202.00,20000000
2021-04-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-20,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-21,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-21,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-21,FB,200.00,205.00,198.00,202.00,20000000
2021-04-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-21,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-22,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-22,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-22,FB,200.00,205.00,198.00,202.00,20000000
2021-04-22,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-22,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-23,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-23,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-23,FB,200.00,205.00,198.00,202.00,20000000
2021-04-23,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-23,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-26,FB,200.00,205.00,198.00,202.00,20000000
2021-04-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-27,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-27,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-27,FB,200.00,205.00,198.00,202.00,20000000
2021-04-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-27,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-28,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-28,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-28,FB,200.00,205.00,198.00,202.00,20000000
2021-04-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-28,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-29,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-29,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-29,FB,200.00,205.00,198.00,202.00,20000000
2021-04-29,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-29,SPY,400.00,405.00,398.00,402.00,70000000
2021-04-30,AAPL,150.00,155.00,149.00,152.00,50000000
2021-04-30,MSFT,250.00,255.00,248.00,252.00,30000000
2021-04-30,FB,200.00,205.00,198.00,202.00,20000000
2021-04-30,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-04-30,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-03,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-03,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-03,FB,200.00,205.00,198.00,202.00,20000000
2021-05-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-03,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-04,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-04,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-04,FB,200.00,205.00,198.00,202.00,20000000
2021-05-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-04,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-05,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-05,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-05,FB,200.00,205.00,198.00,202.00,20000000
2021-05-05,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-05,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-06,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-06,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-06,FB,200.00,205.00,198.00,202.00,20000000
2021-05-06,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-06,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-07,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-07,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-07,FB,200.00,205.00,198.00,202.00,20000000
2021-05-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-07,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-10,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-10,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-10,FB,200.00,205.00,198.00,202.00,20000000
2021-05-10,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-10,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-11,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-11,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-11,FB,200.00,205.00,198.00,202.00,20000000
2021-05-11,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-11,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-12,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-12,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-12,FB,200.00,205.00,198.00,202.00,20000000
2021-05-12,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-12,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-13,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-13,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-13,FB,200.00,205.00,198.00,202.00,20000000
2021-05-13,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-13,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-14,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-14,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-14,FB,200.00,205.00,198.00,202.00,20000000
2021-05-14,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-14,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-17,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-17,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-17,FB,200.00,205.00,198.00,202.00,20000000
2021-05-17,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-17,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-18,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-18,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-18,FB,200.00,205.00,198.00,202.00,20000000
2021-05-18,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-18,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-19,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-19,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-19,FB,200.00,205.00,198.00,202.00,20000000
2021-05-19,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-19,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-20,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-20,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-20,FB,200.00,205.00,198.00,202.00,20000000
2021-05-20,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-20,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-21,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-21,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-21,FB,200.00,205.00,198.00,202.00,20000000
2021-05-21,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-21,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-24,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-24,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-24,FB,200.00,205.00,198.00,202.00,20000000
2021-05-24,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-24,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-25,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-25,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-25,FB,200.00,205.00,198.00,202.00,20000000
2021-05-25,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-25,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-26,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-26,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-26,FB,200.00,205.00,198.00,202.00,20000000
2021-05-26,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-26,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-27,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-27,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-27,FB,200.00,205.00,198.00,202.00,20000000
2021-05-27,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-27,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-28,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-28,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-28,FB,200.00,205.00,198.00,202.00,20000000
2021-05-28,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-28,SPY,400.00,405.00,398.00,402.00,70000000
2021-05-31,AAPL,150.00,155.00,149.00,152.00,50000000
2021-05-31,MSFT,250.00,255.00,248.00,252.00,30000000
2021-05-31,FB,200.00,205.00,198.00,202.00,20000000
2021-05-31,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-05-31,SPY,400.00,405.00,398.00,402.00,70000000
2021-06-01,AAPL,150.00,155.00,149.00,152.00,50000000
2021-06-01,MSFT,250.00,255.00,248.00,252.00,30000000
2021-06-01,FB,200.00,205.00,198.00,202.00,20000000
2021-06-01,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-06-01,SPY,400.00,405.00,398.00,402.00,70000000
2021-06-02,AAPL,150.00,155.00,149.00,152.00,50000000
2021-06-02,MSFT,250.00,255.00,248.00,252.00,30000000
2021-06-02,FB,200.00,205.00,198.00,202.00,20000000
2021-06-02,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-06-02,SPY,400.00,405.00,398.00,402.00,70000000
2021-06-03,AAPL,150.00,155.00,149.00,152.00,50000000
2021-06-03,MSFT,250.00,255.00,248.00,252.00,30000000
2021-06-03,FB,200.00,205.00,198.00,202.00,20000000
2021-06-03,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-06-03,SPY,400.00,405.00,398.00,402.00,70000000
2021-06-04,AAPL,150.00,155.00,149.00,152.00,50000000
2021-06-04,MSFT,250.00,255.00,248.00,252.00,30000000
2021-06-04,FB,200.00,205.00,198.00,202.00,20000000
2021-06-04,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-06-04,SPY,400.00,405.00,398.00,402.00,70000000
2021-06-07,AAPL,150.00,155.00,149.00,152.00,50000000
2021-06-07,MSFT,250.00,255.00,248.00,252.00,30000000
2021-06-07,FB,200.00,205.00,198.00,202.00,20000000
2021-06-07,DELIST_CORP,25.00,26.00,24.00,25.50,500000
2021-06-07,SPY,400.00,405.00,398.00,402.00,70000000
2021-06-08,AAPL,150.00,155.00,149.00,152.00,50000000
2021-06-08,MSFT,250.00,255.00,248.00,252.00,30000000
